engine,max_power,mileage,km_driven
2179.0,140.0,15.1,120000
1396.0,88.73,22.54,83000
1597.0,92.0,14.2,40000
2755.0,174.5,14.24,46000
2494.0,100.6,12.99,137000
796.0,47.3,24.7,25000
1186.0,73.97,24.0,50000
998.0,66.1,19.0,60000
796.0,37.0,16.1,100000
1461.0,65.0,19.2,105000
998.0,67.05,23.95,20000
1248.0,88.5,24.52,50000
1248.0,88.5,26.21,120000
1248.0,74.0,27.39,70000
1461.0,84.8,22.71,90000
1199.0,84.0,20.3,75000
1991.0,123.7,16.52,82500
1498.0,98.6,25.8,110000
1396.0,88.76,24.0,20000
1497.0,118.0,17.0,110000
1998.0,68.0,14.8,100000
998.0,67.0,21.63,52000
1248.0,88.5,24.3,90000
1598.0,103.6,20.54,90000
1396.0,88.76,21.9,53000
1248.0,75.0,18.4,180000
1396.0,88.76,21.9,53000
1248.0,74.0,22.9,53000
796.0,46.3,19.7,50600
2179.0,147.94,14.1,110000
1248.0,88.5,24.3,32000
1248.0,88.5,24.3,5000
1197.0,81.83,18.6,25000
1199.0,88.7,18.7,30000
1497.0,117.3,15.4,43000
1497.0,113.42,17.7,60000
1498.0,98.96,23.0,54000
1248.0,88.5,23.65,52000
1499.0,110.4,15.85,50000
796.0,47.3,24.7,52000
2179.0,152.87,15.1,15000
2179.0,140.0,16.0,50000
1498.0,98.6,25.1,56000
1498.0,99.0,25.83,82000
1197.0,82.0,19.1,121000
2179.0,120.0,12.05,101903
1248.0,74.0,23.4,120000
1399.0,68.0,18.5,85568
1197.0,83.1,21.4,10000
998.0,68.05,20.3,10000
1086.0,62.1,17.92,60000
2179.0,115.0,13.5,80000
1197.0,81.8,21.21,10000
2523.0,62.1,15.96,60000
1595.0,120.7,11.9,42000
1248.0,73.8,18.2,50000
998.0,67.05,23.95,11500
1396.0,88.7,22.1,15000
1248.0,74.0,26.59,32000
1197.0,85.8,18.6,50000
2993.0,265.0,13.38,5000
1196.0,73.0,15.37,10000
1248.0,88.5,25.1,15000
1197.0,85.8,19.1,100000
,,,120000
2393.0,147.8,13.68,25000
1248.0,74.0,23.4,70000
1497.0,116.3,16.8,32000
1199.0,84.0,23.84,35000
1248.0,88.5,24.3,50000
2523.0,63.0,13.6,100000
1199.0,88.7,18.2,3100
1798.0,157.75,13.7,60000
1248.0,74.0,22.9,170000
1405.0,71.0,17.0,50000
2494.0,102.0,12.8,120000
1197.0,82.0,19.1,20000
1197.0,82.0,18.9,10000
1248.0,88.8,21.5,120000
1197.0,81.86,18.9,25000
1498.0,98.59,22.77,130000
,,,120000
1493.0,100.0,17.21,40000
2523.0,63.0,18.06,60000
1199.0,75.0,20.86,70000
1197.0,81.8,21.21,1000
1598.0,103.2,14.84,10000
1596.0,101.0,15.3,47000
1197.0,81.8,21.21,18000
1197.0,83.14,20.85,60000
999.0,67.0,23.01,20000
1196.0,86.8,18.16,60000
2179.0,152.87,15.1,25000
1197.0,81.86,19.1,52000
796.0,46.3,19.7,44000
1198.0,73.9,16.47,17000
1497.0,118.0,17.0,35000
2982.0,171.0,11.5,120000
1197.0,81.83,18.6,100000
2494.0,100.6,12.99,300000
1493.0,70.0,16.5,90000
1582.0,126.2,19.67,186000
1248.0,88.76,20.77,79000
2494.0,102.0,12.8,120000
799.0,53.3,25.17,59300
2523.0,75.0,15.4,120000
1248.0,74.0,22.95,60000
1598.0,103.6,15.04,60000
1196.0,70.0,15.6,80000
1197.0,81.8,21.21,11500
814.0,55.2,21.1,56000
1498.0,98.6,27.3,68000
1199.0,84.0,23.84,25000
1199.0,84.0,23.84,25000
1198.0,67.04,19.49,100000
2523.0,63.0,15.96,95000
1298.0,85.8,17.5,100000
,,,90000
1248.0,75.0,20.3,47000
1248.0,73.9,21.1,175000
1197.0,85.8,17.5,60000
2523.0,63.0,13.6,300000
1248.0,74.0,23.4,150000
1396.0,90.0,23.0,110000
799.0,53.3,25.17,25000
796.0,46.3,19.7,95000
1248.0,73.9,21.1,100000
1197.0,81.86,18.9,20000
1248.0,74.0,23.4,84000
1396.0,88.73,22.54,40000
1405.0,70.0,19.1,100000
1405.0,70.0,19.4,120000
796.0,46.3,19.7,175000
1197.0,81.83,18.6,30000
1197.0,81.83,18.6,30000
1197.0,81.86,18.9,28000
1086.0,68.0,20.3,20000
1197.0,80.0,17.0,89322
936.0,57.6,25.44,76000
796.0,46.3,19.7,70000
796.0,46.3,19.7,110000
1493.0,110.0,16.8,120000
1061.0,64.0,18.2,110000
796.0,46.3,19.7,90000
1248.0,74.0,28.4,60000
2523.0,62.1,15.96,48300
1061.0,67.0,18.9,63000
1497.0,78.0,17.7,110000
1248.0,74.0,26.59,120000
1197.0,81.83,18.6,23511
1197.0,81.83,18.6,22512
1197.0,78.9,20.36,120000
1248.0,73.9,21.1,120000
1061.0,67.0,18.9,100000
1197.0,78.9,20.36,70000
1591.0,121.3,17.01,15000
1198.0,67.0,20.63,16500
1248.0,74.02,28.4,50000
999.0,67.0,22.5,19000
1498.0,108.62,21.66,50000
2523.0,62.1,15.96,70000
2523.0,62.1,15.96,70000
2523.0,62.1,15.96,120000
2179.0,138.03,13.93,60000
1248.0,74.0,22.9,76000
1248.0,73.94,23.2,70000
796.0,37.0,16.1,80000
2494.0,102.0,12.8,210000
2523.0,63.0,15.96,128000
999.0,72.0,20.0,5000
1248.0,74.0,22.9,85000
1248.0,88.5,24.3,25000
1197.0,81.8,21.21,15000
1298.0,85.8,17.5,30000
796.0,34.2,16.8,80000
1582.0,126.2,22.0,40000
2523.0,62.1,15.96,160000
1582.0,126.2,19.67,108000
1896.0,105.0,15.0,120000
1086.0,62.1,17.92,55000
2179.0,138.1,13.93,110000
,,,80000
1198.0,86.8,19.4,110000
998.0,67.1,18.9,62900
1968.0,138.1,19.33,120000
2179.0,140.0,16.0,70000
2499.0,143.0,10.9,70000
1248.0,74.02,28.4,60000
998.0,67.04,20.51,60000
1197.0,81.86,18.6,4000
1248.0,88.5,24.3,35000
1197.0,82.0,18.9,13500
1497.0,117.3,18.0,26000
1248.0,88.7,23.0,50000
814.0,55.2,21.1,50000
1197.0,81.8,22.0,25000
998.0,67.04,23.1,30000
1999.0,177.0,13.6,9000
2487.0,214.56,22.37,20000
1999.0,177.0,19.33,45000
2179.0,147.94,14.1,110000
1969.0,190.0,18.0,20000
2494.0,157.7,19.16,68089
998.0,67.05,21.79,58343
1248.0,74.0,27.39,38817
1199.0,88.7,18.2,56494
2494.0,100.6,12.99,79328
1197.0,81.8,22.0,5621
1496.0,88.73,16.78,25538
1197.0,81.8,22.0,69779
1186.0,73.97,24.0,56290
1995.0,190.0,16.78,7500
1995.0,190.0,16.78,8500
1199.0,88.76,19.0,7032
1598.0,103.5,14.3,11000
1984.0,150.0,16.8,2000
,,,140000
1498.0,98.96,23.0,45000
998.0,67.05,21.79,58343
1248.0,74.0,27.39,38817
1197.0,81.8,22.0,5621
1496.0,88.73,16.78,25538
1197.0,81.8,22.0,69779
1186.0,73.97,24.0,56290
1198.0,86.8,18.5,52442
1197.0,78.9,20.36,39000
1796.0,186.0,11.74,42000
1198.0,74.0,16.47,34156
1197.0,81.86,18.9,34152
1968.0,187.74,18.25,37000
2755.0,171.5,11.36,98000
1591.0,121.3,15.8,31000
1197.0,81.83,18.6,62841
1582.0,126.2,19.67,38600
1248.0,74.02,28.4,27654
1582.0,126.2,19.67,48698
1197.0,81.8,20.52,32995
1248.0,74.0,22.95,60000
1248.0,75.0,17.8,110000
2179.0,120.0,12.05,260000
1461.0,83.8,20.45,130000
1199.0,73.9,22.07,120000
814.0,55.2,21.1,80000
1197.0,85.8,18.5,60000
796.0,46.3,19.7,75000
1341.0,83.0,15.3,89000
1493.0,110.0,18.1,110000
796.0,46.3,19.7,90000
1248.0,88.5,28.09,40000
1198.0,76.0,19.34,26000
2489.0,95.0,13.0,120000
1198.0,82.0,18.15,29000
1197.0,85.8,19.1,120000
1495.0,94.0,13.2,70000
1248.0,88.5,24.3,100000
1248.0,88.5,24.3,90150
1364.0,67.05,23.59,90000
1248.0,74.0,22.95,120000
1498.0,98.6,25.8,90000
1198.0,67.0,20.63,50000
1493.0,100.0,18.49,110000
1405.0,70.0,17.0,85700
2523.0,63.0,15.96,178000
1193.0,65.0,15.2,70000
1197.0,78.9,20.36,30000
1498.0,98.6,26.0,100000
1197.0,83.1,21.4,25339
814.0,55.2,21.1,10000
1248.0,88.7,20.65,35000
1197.0,78.9,20.36,35000
1248.0,88.76,20.77,68000
1197.0,85.8,18.6,40000
1405.0,69.01,19.09,120000
,,,120000
1196.0,70.0,15.6,25000
2523.0,62.1,15.96,40000
1248.0,74.0,22.3,60000
1399.0,68.0,20.0,70000
2179.0,140.0,15.1,80000
1396.0,88.76,21.19,42323
1998.0,190.0,19.62,42545
1248.0,88.5,25.1,32000
1248.0,74.0,26.59,41232
1498.0,74.96,21.0,40200
1498.0,98.96,21.7,48000
1498.0,98.63,27.4,27233
1368.0,90.0,15.0,35000
2494.0,102.0,12.8,200000
2956.0,83.8,15.3,63000
1498.0,74.96,21.0,62000
2956.0,138.1,13.93,68240
1997.0,120.0,15.4,78000
,,,38000
998.0,67.1,18.9,35000
1197.0,85.8,19.1,9000
1582.0,126.2,19.67,39000
1396.0,88.7,21.38,39000
1498.0,98.96,21.7,92651
1197.0,85.0,16.1,28000
1193.0,88.7,17.57,40000
1193.0,88.7,17.57,40000
2179.0,140.0,16.0,88754
1194.0,94.93,19.4,7000
2179.0,138.0,16.0,40000
1197.0,81.86,18.9,20000
1186.0,73.97,24.0,50000
814.0,55.2,21.1,45000
1497.0,117.3,17.8,22000
1396.0,69.01,25.0,100000
1197.0,81.8,20.4,23700
1197.0,81.8,20.4,23700
1248.0,88.5,28.09,60000
1461.0,108.45,20.37,50000
,,,53287
1399.0,67.0,17.8,100000
1396.0,88.73,21.19,60000
1396.0,69.01,25.0,60000
1248.0,74.0,22.95,50000
936.0,56.3,25.44,40000
1248.0,88.5,24.52,110000
1399.0,68.05,20.0,80000
2494.0,100.6,12.99,69500
1198.0,67.0,20.63,33000
1086.0,68.05,19.81,80000
1197.0,81.86,18.6,5000
1197.0,78.9,20.36,25000
1199.0,75.0,20.86,50000
2179.0,147.94,17.6,50000
1248.0,75.0,18.0,120000
1248.0,90.0,18.8,120000
2494.0,100.6,12.99,80000
1493.0,100.0,18.49,110000
3198.0,197.0,10.91,80000
1186.0,73.97,24.0,30000
1582.0,126.2,17.01,44000
796.0,47.3,22.05,5000
1197.0,81.86,18.6,18000
1396.0,88.73,22.54,80000
1248.0,88.5,24.3,100000
814.0,55.2,21.1,19000
1197.0,81.8,21.21,33000
2494.0,102.0,12.8,162000
1197.0,81.86,20.14,65000
1248.0,73.9,19.3,170000
1498.0,108.62,21.66,40000
1396.0,69.0,19.09,120000
1248.0,88.5,24.3,53000
998.0,67.1,18.9,90000
1248.0,74.0,26.59,35000
998.0,67.04,20.51,50000
796.0,47.3,22.74,20000
1248.0,74.0,28.4,38000
1198.0,86.7,17.8,1303
1968.0,188.0,17.01,31800
2487.0,214.56,22.37,20000
1999.0,177.0,19.33,45000
3604.0,280.0,9.5,17000
1999.0,148.31,12.83,21000
1995.0,187.74,22.48,29500
2354.0,187.4,12.0,73000
1798.0,177.46,14.67,50000
1248.0,88.5,28.09,28050
2354.0,187.4,12.0,58000
2179.0,153.86,17.6,58000
1461.0,83.8,19.87,69000
2987.0,224.0,12.0,70000
1582.0,126.2,17.6,40000
1798.0,138.03,14.28,39000
1969.0,190.0,18.0,22000
1248.0,88.5,26.21,40000
2523.0,62.1,15.96,142000
1197.0,81.8,20.4,22947
1197.0,78.9,20.36,30000
814.0,55.2,21.1,7672
796.0,46.3,19.7,36659
796.0,34.2,16.8,60000
2179.0,140.0,15.1,120000
2179.0,140.0,15.1,120000
1061.0,64.9,16.9,39000
1493.0,100.0,18.49,45000
796.0,46.3,19.7,70000
1399.0,68.0,20.0,100000
1396.0,88.73,22.54,48000
1396.0,88.73,22.54,35000
1197.0,83.1,21.4,23000
1396.0,88.73,22.54,14000
1396.0,88.73,22.54,14000
2179.0,140.0,15.1,60000
814.0,55.2,21.1,60000
1422.0,70.0,19.4,150000
1591.0,121.3,17.01,80000
998.0,67.1,20.92,35000
1248.0,88.5,25.1,44500
1248.0,88.5,26.21,60000
1461.0,78.0,21.8,120000
1498.0,98.6,25.8,80000
1298.0,80.0,11.96,9900
1248.0,74.0,22.9,68000
,,,40000
1498.0,98.6,21.9,60000
2499.0,72.4,13.58,110000
1197.0,81.86,18.9,10000
2179.0,120.0,11.79,80000
998.0,66.1,19.0,30000
2179.0,140.0,15.1,120000
814.0,55.2,21.1,35000
1199.0,84.0,20.3,40000
1197.0,82.0,18.9,60000
1248.0,73.9,19.3,90000
999.0,67.0,22.5,20000
999.0,67.0,24.04,40000
1399.0,68.0,20.0,124316
1497.0,115.0,20.0,6544
2494.0,100.6,12.99,50000
1197.0,81.83,18.6,10000
2179.0,152.87,15.1,50000
1197.0,81.86,18.9,30000
1298.0,85.8,17.5,69000
1198.0,77.0,25.32,49600
1086.0,68.05,19.81,30000
1248.0,73.74,18.2,198000
1197.0,80.0,17.0,80000
1197.0,83.1,21.4,19000
1197.0,81.86,18.9,10000
1373.0,91.1,17.5,40000
1248.0,74.0,22.9,97000
,,,80000
1198.0,67.04,19.69,30000
1248.0,88.5,24.52,120000
1461.0,108.45,19.01,120000
1399.0,68.0,20.0,103994
1794.0,125.0,13.4,70000
1498.0,99.0,25.83,70000
1248.0,88.8,21.5,115000
1248.0,74.0,22.3,178000
998.0,67.1,19.0,40000
1399.0,68.0,20.0,80000
2967.0,241.4,12.07,98000
1405.0,62.0,16.8,118000
796.0,46.3,19.7,100000
1396.0,52.8,17.88,120000
2609.0,115.0,13.5,120000
2494.0,102.0,12.8,217000
998.0,67.1,18.9,65000
1197.0,78.9,20.36,41000
1298.0,88.2,16.1,120000
998.0,67.1,20.92,70000
1461.0,83.8,20.46,90000
1248.0,88.8,20.77,80000
1497.0,100.0,16.9,120000
796.0,46.3,19.7,100000
1199.0,84.0,20.3,35000
999.0,72.0,20.0,5000
1248.0,88.5,24.3,110000
1197.0,81.83,18.6,20000
1198.0,108.5,17.0,15000
998.0,67.1,20.92,40000
1199.0,88.7,18.7,41000
2523.0,63.0,13.6,100000
2523.0,63.0,13.6,110000
1399.0,67.0,17.8,120000
998.0,67.05,21.79,35008
799.0,53.64,22.7,31100
1120.0,71.0,24.4,42312
1496.0,88.7,17.6,72000
1364.0,67.04,23.59,54891
1582.0,126.2,22.0,30000
1995.0,190.0,22.69,44000
2755.0,171.5,11.36,18890
1995.0,148.0,13.73,75010
1461.0,63.1,23.08,100000
1197.0,82.0,18.9,4337
999.0,75.0,18.78,14495
2179.0,152.87,15.1,24000
1364.0,87.2,21.43,83585
1197.0,103.6,17.21,31000
2393.0,147.8,13.68,100000
1461.0,83.8,19.87,48406
1396.0,88.73,22.54,56239
1197.0,83.1,21.4,33243
1199.0,88.7,19.0,26000
,,,90000
1197.0,81.86,17.19,120000
1197.0,81.83,18.6,38000
814.0,55.2,21.1,60000
1197.0,85.8,19.1,30000
1199.0,76.8,18.6,50000
1199.0,84.0,23.84,42000
1199.0,82.4,18.2,30000
1299.0,70.0,13.8,15858
796.0,47.3,24.7,15000
2499.0,72.4,13.58,50000
936.0,57.6,25.44,60000
1461.0,83.8,21.04,35000
1489.0,35.5,12.8,90000
1197.0,83.11,20.4,50000
1498.0,98.6,24.5,110000
1248.0,74.0,28.4,87847
796.0,46.3,19.7,35000
1197.0,81.8,22.0,5000
998.0,67.0,20.51,29000
1405.0,69.01,19.09,20000
1197.0,81.8,21.21,15000
799.0,53.3,25.17,40000
796.0,46.3,19.7,17000
1248.0,88.8,21.12,120000
1197.0,83.1,21.4,45000
1997.0,120.0,15.4,60000
1956.0,138.1,17.0,25000
1498.0,89.75,25.01,80000
2523.0,62.1,15.96,70000
796.0,47.3,22.74,25000
998.0,67.04,20.51,50000
,,,100000
1499.0,110.4,17.01,40000
796.0,34.2,16.8,30000
1199.0,82.4,18.2,15000
2179.0,140.0,15.1,100000
1193.0,64.1,15.64,70000
2179.0,120.0,11.79,110000
,,,9558
998.0,67.1,23.95,10000
1197.0,78.9,20.36,110000
1582.0,126.32,22.32,87000
1999.0,177.0,13.6,9000
2487.0,214.56,22.37,20000
1999.0,177.0,19.33,45000
2179.0,147.94,14.1,110000
1969.0,190.0,18.0,20000
2494.0,157.7,19.16,68089
998.0,67.05,21.79,58343
1248.0,74.0,27.39,38817
1199.0,88.7,18.2,56494
2494.0,100.6,12.99,79328
1197.0,81.8,22.0,5621
1496.0,88.73,16.78,25538
1197.0,81.8,22.0,69779
1186.0,73.97,24.0,56290
1995.0,190.0,16.78,7500
1995.0,190.0,16.78,8500
1199.0,88.76,19.0,7032
1598.0,103.5,14.3,11000
1984.0,150.0,16.8,2000
1248.0,74.0,27.39,70000
1193.0,88.7,17.57,120000
1248.0,88.8,20.77,148000
1396.0,88.76,21.27,60000
796.0,47.3,22.74,18000
1248.0,74.0,22.95,80000
796.0,46.3,19.7,96000
1498.0,98.6,25.8,97000
1396.0,88.76,21.9,210000
1598.0,105.0,20.5,60000
1248.0,74.0,23.4,90000
1199.0,88.7,17.5,35000
1461.0,65.0,21.03,120000
1405.0,70.0,19.61,100000
1197.0,82.0,18.9,20000
1199.0,84.8,18.2,110000
2494.0,100.6,12.99,35000
1498.0,98.6,25.5,15000
1248.0,88.5,26.21,90000
1197.0,78.9,20.36,40000
1248.0,88.76,21.02,140000
1248.0,88.5,24.3,110000
2755.0,171.5,11.36,55000
2494.0,100.0,12.99,73000
1248.0,88.76,20.77,100000
1498.0,99.0,25.83,32000
1461.0,84.8,21.64,112072
1399.0,68.05,20.0,30000
1248.0,74.0,25.2,70000
,,,50000
995.0,62.0,18.0,80000
1995.0,181.0,16.07,110000
1061.0,64.0,18.2,80000
1061.0,64.0,18.2,80000
2497.0,204.0,10.93,80000
,,,100000
1498.0,98.96,23.0,19000
1396.0,88.73,22.54,40000
2179.0,120.0,15.4,52269
,,,140000
,,,170000
1197.0,80.0,18.5,60000
1198.0,86.7,17.8,15780
1582.0,126.32,22.32,106000
1598.0,103.6,20.54,80000
1396.0,88.73,21.19,74000
1248.0,88.5,25.47,35000
1582.0,126.32,22.32,70000
1248.0,88.5,26.21,60000
1196.0,86.8,18.16,50000
1197.0,78.9,20.36,80000
1193.0,64.08,15.64,90000
1461.0,108.45,19.01,114000
1197.0,80.0,18.5,100000
1396.0,90.0,23.0,100000
1197.0,78.9,20.36,80000
796.0,46.3,19.7,35000
1248.0,88.8,21.12,79000
1197.0,81.83,18.6,2360457
1598.0,103.6,20.54,120000
1199.0,84.0,20.3,10000
2179.0,140.0,15.1,150000
1198.0,75.0,18.06,110000
796.0,47.3,24.7,10000
1405.0,70.0,19.4,46000
1495.0,94.0,13.2,120000
1248.0,74.0,22.9,108800
1197.0,78.9,20.36,70000
2523.0,75.0,15.4,35000
1399.0,68.0,20.0,72000
799.0,53.3,25.17,40000
2523.0,62.1,15.96,120000
995.0,62.0,18.0,35000
1197.0,81.86,18.6,12500
1197.0,82.0,18.9,80000
799.0,53.3,25.17,210000
1248.0,74.02,28.4,100000
1086.0,62.1,17.92,110000
1493.0,70.0,16.5,103000
1061.0,67.0,18.9,577414
796.0,46.3,19.7,100000
1198.0,86.7,15.5,45000
1198.0,86.7,15.5,45000
1198.0,86.8,19.4,40000
2523.0,62.1,15.96,200000
814.0,55.2,21.1,100000
796.0,35.0,19.7,120000
1999.0,177.0,13.6,9000
2487.0,214.56,22.37,20000
1999.0,177.0,19.33,45000
2179.0,147.94,14.1,110000
1969.0,190.0,18.0,20000
2494.0,157.7,19.16,68089
998.0,67.05,21.79,58343
1248.0,74.0,27.39,38817
1199.0,88.7,18.2,56494
2494.0,100.6,12.99,79328
1197.0,81.8,22.0,5621
1496.0,88.73,16.78,25538
1197.0,81.8,22.0,69779
1186.0,73.97,24.0,56290
1995.0,190.0,16.78,7500
1995.0,190.0,16.78,8500
1199.0,88.76,19.0,7032
1598.0,103.5,14.3,11000
1984.0,150.0,16.8,2000
1248.0,88.7,23.0,100000
1396.0,88.8,21.9,40000
2498.0,105.0,16.55,15000
1197.0,81.8,20.89,15000
1197.0,83.1,21.4,10000
1248.0,74.0,22.3,90000
1493.0,70.0,16.5,80000
2477.0,175.56,13.5,39000
1396.0,52.8,17.88,60000
2179.0,140.0,15.1,28000
1196.0,70.0,15.6,90000
1799.0,130.0,13.5,80000
998.0,67.1,19.0,35000
1364.0,87.2,21.43,185000
1172.0,67.0,15.7,110000
1248.0,91.72,20.5,100000
1497.0,78.0,17.7,110000
1896.0,106.0,17.5,100000
1896.0,106.0,17.5,110000
1399.0,68.0,17.8,130000
,,,68300
1591.0,121.3,15.8,27000
1197.0,83.1,21.4,9000
1396.0,88.8,21.9,40000
1197.0,81.8,20.89,19000
1197.0,81.8,20.52,10000
1396.0,70.0,23.57,100000
998.0,67.0,20.51,20000
814.0,55.2,21.1,35000
2498.0,105.0,16.55,15000
1197.0,81.8,20.89,15000
1396.0,88.73,22.54,70000
1248.0,88.5,24.3,70000
1197.0,83.1,21.4,10000
1248.0,74.0,25.2,47000
1248.0,74.0,22.3,90000
1493.0,70.0,16.5,80000
2477.0,175.56,13.5,39000
1120.0,70.0,24.0,53000
1248.0,74.0,23.4,105000
2494.0,102.0,12.8,121941
1199.0,84.0,23.84,15000
2489.0,95.0,14.0,100000
1461.0,83.8,20.45,152186
1197.0,78.9,20.36,82246
1197.0,81.8,20.4,20000
1248.0,74.02,28.4,40000
2494.0,102.0,12.8,89580
2494.0,102.0,12.8,250000
2494.0,102.0,12.8,250000
1196.0,86.8,18.16,2789
1499.0,98.97,23.8,35278
1499.0,98.97,23.8,2860
2494.0,102.0,12.8,200000
1198.0,82.0,18.15,20000
1086.0,66.6,15.0,60000
1364.0,67.1,23.59,100000
1399.0,68.0,20.0,78562
1582.0,126.32,22.32,96000
1582.0,126.32,22.32,96000
796.0,37.0,16.1,36088
1396.0,88.73,22.54,50000
,,,100000
1248.0,88.5,25.1,40000
1198.0,67.05,19.02,10000
1248.0,75.0,17.8,60000
1197.0,81.86,17.19,10000
1248.0,88.5,25.47,10000
1582.0,126.32,22.32,35000
2199.0,194.3,14.74,80000
2179.0,152.87,15.1,28000
1498.0,99.0,24.29,35000
1956.0,170.0,16.3,32000
998.0,67.1,18.9,40000
1582.0,126.32,22.32,35000
799.0,53.3,25.17,10000
2179.0,152.87,15.1,25000
998.0,67.05,23.95,50000
1248.0,73.9,19.3,129000
2179.0,140.0,16.0,100000
796.0,47.3,24.7,30000
1198.0,108.5,17.0,28000
1248.0,88.5,23.65,60000
1598.0,86.0,13.87,70000
1405.0,70.0,19.1,110000
1196.0,73.0,15.37,10000
1493.0,110.0,18.1,110000
1248.0,75.0,17.8,100000
2179.0,120.0,12.05,120000
1197.0,82.0,16.9,60000
2609.0,120.0,10.5,110000
,,,64000
998.0,67.04,23.1,10000
1197.0,83.1,21.4,35000
1199.0,84.0,20.3,23000
1248.0,74.0,28.4,15000
2179.0,120.0,18.49,20000
2523.0,63.0,13.6,90000
2523.0,63.0,13.6,90000
1396.0,88.76,21.9,80000
1197.0,82.0,18.9,50000
,,,50000
1405.0,70.0,19.4,185000
1197.0,81.8,21.21,40000
999.0,67.0,23.01,30000
1396.0,69.0,23.03,120000
998.0,67.1,18.9,500000
2179.0,120.0,15.4,46000
2982.0,171.0,11.5,120000
2523.0,75.0,15.4,80000
1396.0,88.73,22.54,90000
2523.0,75.0,15.4,90000
,,,80000
1248.0,74.0,25.2,70000
1120.0,71.0,24.4,91000
1396.0,88.73,22.54,90000
1248.0,88.76,20.77,110000
999.0,67.0,23.01,90000
1199.0,84.0,23.84,50000
1493.0,100.0,18.49,60000
796.0,47.3,22.74,35000
1598.0,103.6,20.54,100000
1120.0,71.0,24.4,90000
1399.0,68.0,20.0,120000
998.0,66.1,19.0,95000
2523.0,62.1,15.96,35000
1193.0,65.3,15.3,38000
1497.0,117.3,17.4,56000
1396.0,88.73,22.54,50000
814.0,55.2,21.1,70000
796.0,47.3,22.74,30000
2179.0,140.0,16.0,188000
1497.0,117.3,17.8,60000
2179.0,138.1,14.0,133000
2494.0,102.0,12.8,160000
2179.0,140.0,15.1,150000
796.0,47.3,22.05,30000
796.0,47.3,22.74,60000
1396.0,69.0,19.09,30000
1399.0,98.82,13.7,80000
796.0,47.3,22.74,20000
814.0,55.2,21.1,80000
2523.0,75.0,15.4,73000
814.0,55.2,21.1,50000
2523.0,62.1,15.96,200000
1248.0,74.0,28.4,46000
796.0,37.0,16.1,36088
909.0,45.0,23.5,50000
1396.0,88.73,22.54,50000
1373.0,91.1,20.73,25000
2523.0,62.1,15.96,30000
2179.0,153.86,17.6,30000
2200.0,139.01,17.0,13000
1462.0,103.2,19.01,15000
1248.0,88.5,23.65,44000
1498.0,98.59,22.77,63000
1493.0,100.0,18.49,110000
1197.0,82.0,19.1,14000
796.0,47.3,24.7,35000
2523.0,62.1,15.96,35000
1396.0,69.0,19.09,110000
1405.0,70.0,17.0,85700
1248.0,73.9,21.1,120000
1498.0,98.6,25.8,50000
,,,100000
1120.0,71.0,24.4,35000
1197.0,85.8,18.6,70000
1596.0,99.6,14.09,90000
2179.0,140.0,16.0,42000
1197.0,82.0,18.9,30000
1373.0,91.1,20.73,80000
1197.0,80.0,17.0,90000
1199.0,79.4,18.6,60000
1196.0,73.0,15.37,162000
624.0,37.48,23.9,70000
998.0,67.04,20.51,20000
2179.0,138.1,13.93,80000
2523.0,63.0,13.6,90000
1197.0,80.0,19.2,120000
2499.0,80.0,14.8,220000
1248.0,75.0,17.8,100000
1193.0,88.7,17.57,35000
2362.0,164.7,13.4,120000
2523.0,63.0,13.6,120000
1196.0,73.0,15.37,110000
799.0,53.3,25.17,60000
1396.0,88.73,22.54,27000
1248.0,74.0,26.59,50000
1198.0,86.7,17.8,40000
1582.0,126.32,22.32,88000
2179.0,140.0,16.36,50000
1582.0,126.32,22.32,80000
1396.0,88.76,22.54,60000
1197.0,81.8,21.21,26000
1388.0,68.0,16.6,80000
814.0,55.2,21.1,60000
1197.0,78.9,20.36,80000
1248.0,74.0,22.9,90000
1582.0,126.32,22.32,80000
1197.0,81.86,18.9,15000
1248.0,74.0,25.2,35000
1364.0,67.04,23.59,120000
1120.0,70.0,24.0,63000
1498.0,108.62,21.66,25000
998.0,67.1,18.9,64500
1198.0,77.0,25.32,100000
1582.0,126.2,23.9,40000
1197.0,81.83,18.6,15000
1364.0,67.04,23.59,25000
1197.0,85.8,18.5,82000
1248.0,88.76,20.77,87000
998.0,67.05,23.95,80000
1461.0,108.45,19.01,110000
1248.0,88.8,21.12,148000
2179.0,140.0,16.36,40000
1495.0,93.7,16.36,70000
796.0,37.0,16.1,40000
1405.0,70.0,17.0,120000
1399.0,67.0,17.8,60000
1248.0,90.0,18.8,90000
1248.0,74.0,22.9,68000
1498.0,98.6,25.8,24500
2179.0,140.0,15.1,77000
1498.0,98.6,25.8,85000
1496.0,88.73,16.78,45500
1248.0,74.0,28.4,67000
1248.0,74.0,28.4,77000
814.0,55.2,21.1,47000
1199.0,84.48,23.84,57000
1396.0,88.73,22.54,71500
1364.0,67.04,23.59,110000
1248.0,74.0,26.59,82000
1248.0,74.0,28.4,70000
1248.0,74.0,27.39,28000
1498.0,103.52,21.14,125000
1248.0,74.0,28.4,67000
1497.0,118.0,17.0,93500
1197.0,81.8,22.0,8500
1248.0,74.0,27.39,80000
2755.0,171.5,11.36,30000
1196.0,86.8,18.16,14200
1388.0,68.0,16.6,97000
2179.0,138.0,13.93,90000
1197.0,81.83,18.6,30000
1197.0,81.83,18.6,50000
998.0,67.05,23.95,30000
